date,close
2002-11-13,9763.6504
2002-11-14,9884.2695
2002-11-18,9970.8896
2002-11-19,9971.2305
2002-11-20,10087.5703
2002-11-21,10289.4697
2002-11-22,10404.1201
2002-11-25,10245.5
2002-11-26,10131.6904
2002-11-27,10226.4404
2002-11-28,10239.1797
2002-11-29,10508.8096
2002-12-02,10673.79
2002-12-03,10662.8301
2002-12-04,10640.1104
2002-12-05,10413.0898
2002-12-06,10569.0195
2002-12-09,10338.75
2002-12-10,10331.3301
2002-12-11,10613.6201
2002-12-12,10586.9199
2002-12-13,10564.3496
2002-12-16,10771.0801
2002-12-17,10832.5596
2002-12-18,10984.5
2002-12-19,11207.5
2002-12-20,11489.9902
2002-12-23,11470.1504
2002-12-26,11318.0801
2002-12-27,11234.4902
2002-12-30,11268.4697
2003-01-02,11602.9805
2003-01-03,11600.2305
2003-01-06,12019.7002
2003-01-07,11876.0898
2003-01-08,11785.54
2003-01-09,11911.7197
2003-01-10,12242.9199
2003-01-13,12110.2695
2003-01-14,12174.6602
2003-01-15,11971.3096
2003-01-16,11951.9297
2003-01-17,11675.7002
2003-01-20,11648.3799
2003-01-21,11434.71
2003-01-22,11142.4805
2003-01-23,11162.1396
2003-01-24,10783.6504
2003-01-27,10529.7695
2003-01-28,10516.8398
2003-01-29,10863.3096
2003-01-30,10750.79
2003-01-31,10941.0898
2003-02-03,10910.0098
2003-02-04,10577.1699
2003-02-05,10591.8096
2003-02-06,10565.8301
2003-02-07,10380.5898
2003-02-10,10479.6104
2003-02-11,10509.4199
2003-02-12,10509.8701
2003-02-13,10107.7695
2003-02-14,10080.8301
2003-02-17,10188.9902
2003-02-18,10449.6904
2003-02-19,10251.8604
2003-02-20,10216.8398
2003-02-21,10330.8701
2003-02-24,10253.5098
2003-02-25,10191.9297
2003-02-26,9994.8896
2003-02-27,10126.0498
2003-02-28,10280.6104
2003-03-05,10305.5195
2003-03-06,10615.3096
2003-03-07,10723.79
2003-03-10,10308.6104
2003-03-11,10339.6797
2003-03-12,10576.9297
2003-03-13,10783.04
2003-03-14,10817.3604
2003-03-17,10874.75
2003-03-18,11150.9902
2003-03-19,11006.3896
2003-03-20,11158.9805
2003-03-21,11377.4199
2003-03-24,11052.6201
2003-03-25,11232.2598
2003-03-26,11206.2998
2003-03-27,11233.4805
2003-03-28,11396.2002
2003-03-31,11273.6299
2003-04-01,11592.0996
2003-04-02,11872
2003-04-03,12006.2002
2003-04-04,12065.5098
2003-04-07,12135.96
2003-04-08,11778.5195
2003-04-09,11758.9004
2003-04-10,11591.4502
2003-04-11,11718.7695
2003-04-14,11873.9102
2003-04-15,12106
2003-04-16,12043.1396
2003-04-17,12395.4004
2003-04-22,12452.4805
2003-04-23,12394.3604
2003-04-24,12120.3398
2003-04-25,12126.0498
2003-04-28,12462.4004
2003-04-29,12677.9805
2003-04-30,12556.7002
2003-05-02,12810.0801
2003-05-05,12832.7598
2003-05-06,12643.5703
2003-05-07,12956.1504
2003-05-08,12920.8799
2003-05-09,13214.0996
2003-05-12,13320.3398
2003-05-13,13420.6504
2003-05-14,13459.3701
2003-05-15,13129.6904
2003-05-16,13224.9805
2003-05-19,12745.9404
2003-05-20,12745.0996
2003-05-21,13033.6602
2003-05-22,13100.9004
2003-05-23,13142.6904
2003-05-26,12852.46
2003-05-27,13246.2598
2003-05-28,13294.3398
2003-05-29,13405.29
2003-05-30,13421.5996
2003-06-02,13228.7803
2003-06-03,13350.1104
2003-06-04,13718.0801
2003-06-05,13779.8799
2003-06-06,13923.1104
2003-06-09,13845.7305
2003-06-10,13893.7305
2003-06-11,13876.5195
2003-06-12,13982.7197
2003-06-13,13733.7002
2003-06-16,13832.8604
2003-06-17,13776.6299
2003-06-18,13510.5
2003-06-20,13130.96
2003-06-23,12991.2803
2003-06-24,13108.4102
2003-06-25,13025.71
2003-06-26,13111.71
2003-06-27,13024.1201
2003-06-30,12972.5801
2003-07-01,13291.0996
2003-07-02,13310.4697
2003-07-03,13134.4102
2003-07-04,13273.6504
2003-07-07,13402.0098
2003-07-08,13618.7998
2003-07-10,13501.29
2003-07-11,13320.5801
2003-07-14,13588.1396
2003-07-15,13614.0996
2003-07-16,13487.2402
2003-07-17,13622.29
2003-07-18,13794.2598
2003-07-21,13675.8496
2003-07-22,13835.2002
2003-07-23,13798.79
2003-07-24,13761.0996
2003-07-25,13750.3604
2003-07-28,13643.3701
2003-07-29,13623.3398
2003-07-30,13474.5801
2003-07-31,13571.7305
2003-08-01,13129.8096
2003-08-04,12938.8496
2003-08-05,13059.2695
2003-08-06,12887.7305
2003-08-07,13328.3701
2003-08-08,13499.9697
2003-08-11,13560.2598
2003-08-12,13602.4102
2003-08-13,13682.25
2003-08-14,13812.1201
2003-08-15,13889.5703
2003-08-18,14146.29
2003-08-19,14157.9404
2003-08-20,14466.9004
2003-08-21,14669.9102
2003-08-22,14613.0303
2003-08-25,14473.1699
2003-08-26,14877.6602
2003-08-27,15142.5898
2003-08-28,15064.5596
2003-08-29,15174.4902
2003-09-01,15352.1201
2003-09-02,15454.3096
2003-09-03,15633.7998
2003-09-04,15704.7998
2003-09-05,15899.6396
2003-09-08,16050.2197
2003-09-09,15718.2998
2003-09-10,15983.2695
2003-09-11,16292.4297
2003-09-12,16421.3496
2003-09-15,16341.75
2003-09-16,16269.5801
2003-09-17,16492.3809
2003-09-18,16889.4102
2003-09-19,16851.4902
2003-09-22,16485.5996
2003-09-23,16443.5293
2003-09-24,16057.8496
2003-09-25,15806.0195
2003-09-26,15810.6602
2003-09-29,16108.7305
2003-09-30,16010.6699
2003-10-01,16578.7402
2003-10-02,16893.6094
2003-10-03,17089.3008
2003-10-06,17273.3809
2003-10-07,17470.1406
2003-10-08,17804.8008
2003-10-09,17708.1699
2003-10-10,17676.1406
2003-10-13,18061.9395
2003-10-14,18178.0098
2003-10-15,17942.0391
2003-10-16,17955.0391
2003-10-17,17790.7109
2003-10-20,18369.5898
2003-10-21,18448.7207
2003-10-22,18234.8301
2003-10-23,17689.8105
2003-10-24,17813.9102
2003-10-27,17750.4805
2003-10-28,18227.6406
2003-10-29,17944.8398
2003-10-30,18093.8301
2003-10-31,17982.4902
2003-11-03,18517.1602
2003-11-04,18541.1797
2003-11-05,18307.0605
2003-11-06,18612.9609
2003-11-07,18672.1895
2003-11-10,18572.2891
2003-11-11,18408.6191
2003-11-12,18793.5391
2003-11-13,18754.5508
2003-11-14,18985.8691
2003-11-17,18668.7109
2003-11-18,18812.9707
2003-11-19,18807.3398
2003-11-20,19199.1406
2003-11-21,19248.3906
2003-11-24,19690.5391
2003-11-25,19809.8906
2003-11-26,19694.8203
2003-11-27,19960.7695
2003-11-28,20183.9707
2003-12-01,20520.5996
2003-12-02,20458.4902
2003-12-03,20539.5996
2003-12-04,20414.1699
2003-12-05,20879.8105
2003-12-08,20888.9102
2003-12-09,21259.75
2003-12-10,20972.5996
2003-12-11,21296.3008
2003-12-12,20973.9395
2003-12-15,20709.75
2003-12-16,20759.5605
2003-12-17,21199.2695
2003-12-18,21489.2695
2003-12-19,21385.5391
2003-12-22,21630.2305
2003-12-23,21688.4004
2003-12-26,21806.5703
2003-12-29,22045.4805
2003-12-30,22236.3906
2004-01-02,22444.7109
2004-01-05,23531.7402
2004-01-06,23576.4395
2004-01-07,23320.1191
2004-01-08,23716.8203
2004-01-09,23916.7207
2004-01-12,24236.9805
2004-01-13,23939.6309
2004-01-14,23398.6406
2004-01-15,22961.6992
2004-01-16,23154.5801
2004-01-19,23385.1699
2004-01-20,23678.75
2004-01-21,23301.8203
2004-01-22,22968.7793
2004-01-23,23471
2004-01-26,24349.7793
2004-01-27,24226.0391
2004-01-28,23851.6191
2004-01-29,22386.1797
2004-01-30,21851.4395
2004-02-02,21786.9492
2004-02-03,22280.9902
2004-02-04,21684.5293
2004-02-05,21091.6797
2004-02-06,21968.8105
2004-02-09,21961.5801
2004-02-10,22171.4902
2004-02-11,23197.1094
2004-02-12,23063.4492
2004-02-13,22529.8008
2004-02-16,22188.8809
2004-02-17,22426.2695
2004-02-18,22000.1191
2004-02-19,20950.9805
2004-02-20,21336.9102
2004-02-25,21609.2305
2004-02-26,21449.6094
2004-02-27,21755.0195
2004-03-01,22498.5898
2004-03-02,22442.4199
2004-03-03,22550.4902
2004-03-04,22392.9902
2004-03-05,22872.9395
2004-03-08,22993.3105
2004-03-09,22673.7598
2004-03-10,21670.2793
2004-03-11,20763.1406
2004-03-12,21775.7695
2004-03-15,21233.6504
2004-03-16,21612.9395
2004-03-17,21900.9805
2004-03-18,22369.8594
2004-03-19,22260.6406
2004-03-22,21663.0898
2004-03-23,21204.9297
2004-03-24,20984.7109
2004-03-25,21000.3809
2004-03-26,21541.0098
2004-03-29,21530.6992
2004-03-30,22042.6797
2004-03-31,22142.2598
2004-04-01,22647.0703
2004-04-02,22948.9492
2004-04-05,23146.0703
2004-04-06,23071.5996
2004-04-07,22443.3809
2004-04-08,22724.6992
2004-04-12,22779.6191
2004-04-13,22619.6191
2004-04-14,22311.9609
2004-04-15,21739.4609
2004-04-16,21768.9297
2004-04-19,21626.7207
2004-04-20,21077.5898
2004-04-22,21141.6094
2004-04-23,21590.4707
2004-04-26,21323.6309
2004-04-27,21316.6406
2004-04-28,20473.6191
2004-04-29,19865.2109
2004-04-30,19607.2305
2004-05-03,19708.5801
2004-05-04,19987.5605
2004-05-05,20026.2402
2004-05-06,19190.4805
2004-05-07,18620.0098
2004-05-10,17604.1191
2004-05-11,18536.6191
2004-05-12,18325.6602
2004-05-13,18401.7598
2004-05-14,18611.2109
2004-05-17,18122.3691
2004-05-18,18556.2891
2004-05-19,18688.2207
2004-05-20,18240.0605
2004-05-21,18285.4902
2004-05-24,18669.3008
2004-05-25,18859.5195
2004-05-26,19069.4395
2004-05-27,19734.3496
2004-05-28,19667.3809
2004-05-31,19544.6699
2004-06-01,19545.8203
2004-06-02,19716.6309
2004-06-03,19399.9609
2004-06-04,19818.7305
2004-06-07,20446.7695
2004-06-08,20283.6992
2004-06-09,19864.6992
2004-06-11,19834.4609
2004-06-14,19487.6895
2004-06-15,20047.4609
2004-06-16,20459.75
2004-06-17,20334.5996
2004-06-18,20333.3301
2004-06-21,20293.0391
2004-06-22,20199.1992
2004-06-23,20836.1094
2004-06-24,20708.3301
2004-06-25,20750.2305
2004-06-28,20350.9102
2004-06-29,20800.8398
2004-06-30,21148.9102
2004-07-01,21348.6699
2004-07-02,21568.3594
2004-07-05,21670.2891
2004-07-06,21188.0508
2004-07-07,21171.2305
2004-07-08,20887.3906
2004-07-12,21532.2305
2004-07-13,21676.6309
2004-07-14,21672.6699
2004-07-15,22064.6602
2004-07-16,22447.1309
2004-07-19,22102.4297
2004-07-20,22361.2402
2004-07-21,21810.3203
2004-07-22,21730.3203
2004-07-23,21591.0898
2004-07-26,21317.6992
2004-07-27,21737
2004-07-28,22168.2793
2004-07-29,22227.7793
2004-07-30,22336.8691
2004-08-02,22448.0098
2004-08-03,22372.9004
2004-08-04,22177.9199
2004-08-05,21330.25
2004-08-06,21652.7109
2004-08-09,21260.9102
2004-08-10,21736.7207
2004-08-11,21569.7109
2004-08-12,21570.2402
2004-08-13,21401.2598
2004-08-16,21763.7598
2004-08-17,22060.5
2004-08-18,22778.7695
2004-08-19,22934.8301
2004-08-20,23195.6309
2004-08-23,22852.1309
2004-08-24,22870.1406
2004-08-25,23058.4102
2004-08-26,22582.0391
2004-08-27,22596.8398
2004-08-30,22869.1504
2004-08-31,22803.1895
2004-09-01,22512.8691
2004-09-02,22688.0703
2004-09-03,22415.0508
2004-09-06,22501.5293
2004-09-08,22534.3203
2004-09-09,22286.4902
2004-09-10,21968.0801
2004-09-13,21809.2207
2004-09-14,22309.4297
2004-09-15,22343.5195
2004-09-16,22875.7695
2004-09-17,23073.5898
2004-09-20,23078.2402
2004-09-21,23105.7598
2004-09-22,22748.9707
2004-09-23,22943.5508
2004-09-24,22972.0703
2004-09-27,22834.0605
2004-09-28,23230.6406
2004-09-29,23208.3496
2004-09-30,23245.2402
2004-10-01,23777.0195
2004-10-04,24150.3906
2004-10-05,24205.25
2004-10-06,24027.1406
2004-10-07,24104.1797
2004-10-08,23926.8496
2004-10-11,23953.9492
2004-10-13,23289.2891
2004-10-14,22959.4805
2004-10-15,23367.8398
2004-10-18,23411.0703
2004-10-19,22892.9902
2004-10-20,22873.4902
2004-10-21,23058.9492
2004-10-22,22735.4707
2004-10-25,22602.5996
2004-10-26,22848.9102
2004-10-27,23170.7793
2004-10-28,22928.5
2004-10-29,23052.1797
2004-11-01,23272.9805
2004-11-03,23660.1094
2004-11-04,23879.6191
2004-11-05,23541.6309
2004-11-08,23211.8906
2004-11-09,23215.8691
2004-11-10,23454.5508
2004-11-11,23520.6992
2004-11-12,24035.4199
2004-11-16,23772.0605
2004-11-17,24169.8301
2004-11-18,24143.0508
2004-11-19,24034.1895
2004-11-22,24444.9004
2004-11-23,24340.4609
2004-11-24,24368.3301
2004-11-25,24866.6309
2004-11-26,24997.8203
2004-11-29,24854.7598
2004-11-30,25128.3301
2004-12-01,25234.6992
2004-12-02,25200.4004
2004-12-03,25467.9707
2004-12-06,25632.5
2004-12-07,24988.6191
2004-12-08,24968.3906
2004-12-09,24526.0391
2004-12-10,24933.3203
2004-12-13,25225.1602
2004-12-14,25563.1309
2004-12-15,25575.8301
2004-12-16,25831.1309
2004-12-17,25659.1406
2004-12-20,25536.6309
2004-12-21,25889.7207
2004-12-22,25723.1895
2004-12-23,25878.1895
2004-12-27,25936.9297
2004-12-28,26116.6094
2004-12-29,26161.3105
2004-12-30,26196.25
2005-01-03,25722.0098
2005-01-04,24848.0391
2005-01-05,24691.8008
2005-01-06,24366.9297
2005-01-07,24747.2207
2005-01-10,24291.8906
2005-01-11,24369.8691
2005-01-12,24509.5996
2005-01-13,24805.7402
2005-01-14,24924.1309
2005-01-17,24515.2207
2005-01-18,24089.1895
2005-01-19,24271.2305
2005-01-20,23609.9707
2005-01-21,23818.3691
2005-01-24,24197.7207
2005-01-26,24530.1602
2005-01-27,24029.6992
2005-01-28,23968.0898
2005-01-31,24350.6191
2005-02-01,24149.4609
2005-02-02,24605.3594
2005-02-03,24873.6309
2005-02-04,25731.9395
2005-02-09,26313.5
2005-02-10,26415.7891
2005-02-11,26670.5195
2005-02-14,26531.8906
2005-02-15,26610.1191
2005-02-16,26384.0801
2005-02-17,27090.9102
2005-02-18,26756.25
2005-02-21,26853.0508
2005-02-22,26740.0605
2005-02-23,27198.4609
2005-02-24,28436.1699
2005-02-25,28425.0391
2005-02-28,28139.1309
2005-03-01,27729.9805
2005-03-02,28199.6992
2005-03-03,28668.4004
2005-03-04,29197.1895
2005-03-07,29455.4199
2005-03-08,29021.1992
2005-03-09,28514.4609
2005-03-10,28567.4902
2005-03-11,28074.9102
2005-03-14,28098.8906
2005-03-15,27587.7109
2005-03-16,27826.7109
2005-03-17,28085.8301
2005-03-18,27593.25
2005-03-21,27411.3398
2005-03-22,26618.0605
2005-03-23,26248.2695
2005-03-24,26701.8809
2005-03-28,26257.3203
2005-03-29,25842.0801
2005-03-30,26469.7793
2005-03-31,26610.6504
2005-04-01,26773.8301
2005-04-04,26406.75
2005-04-05,26038.4395
2005-04-06,25695.0508
2005-04-07,26307.8301
2005-04-08,25884.6309
2005-04-11,25899.7305
2005-04-12,26206.2109
2005-04-13,26066.1094
2005-04-14,24984
2005-04-15,24655.8496
2005-04-18,24877.0391
2005-04-19,25566.1699
2005-04-20,25062.4395
2005-04-22,24767.0605
2005-04-25,25231.5
2005-04-26,25304.75
2005-04-27,25241.6992
2005-04-28,24439.7109
2005-04-29,24843.6992
2005-05-02,24704.5996
2005-05-03,24715.6309
2005-05-04,25474.4707
2005-05-05,25435.8203
2005-05-06,25589.1992
2005-05-09,25464.75
2005-05-10,24762.7109
2005-05-11,24698.6602
2005-05-12,24117.2695
2005-05-13,23887.4395
2005-05-16,24378.5
2005-05-17,24412.7598
2005-05-18,24898.1191
2005-05-19,24829.0098
2005-05-20,24522.4102
2005-05-23,24214.8906
2005-05-24,24545.2402
2005-05-25,24478.4199
2005-05-27,25255.4805
2005-05-30,25424.2207
2005-05-31,25207.0703
2005-06-01,25948.8301
2005-06-02,26639.8301
2005-06-03,26365.6191
2005-06-06,25556.2598
2005-06-07,25026.0996
2005-06-08,24701.5
2005-06-09,24483.5508
2005-06-10,24950.9492
2005-06-13,24901.8301
2005-06-14,25744.2402
2005-06-15,25481.3809
2005-06-16,25750.5293
2005-06-17,26092.8809
2005-06-20,26045.5
2005-06-21,25721.6797
2005-06-22,25678.25
2005-06-23,24815.5801
2005-06-24,24916.9102
2005-06-27,25225.7695
2005-06-28,25261.0391
2005-06-29,25126.3594
2005-06-30,25051.2109
2005-07-01,25311.4395
2005-07-04,25044.5293
2005-07-05,24674.7695
2005-07-06,24516.8594
2005-07-07,24449.5098
2005-07-08,24422.9102
2005-07-11,25015.5801
2005-07-12,25536.25
2005-07-13,25855.9102
2005-07-14,25919.9492
2005-07-15,25221.5293
2005-07-18,25321.0801
2005-07-19,25270.5996
2005-07-20,25704.7598
2005-07-21,25842.3691
2005-07-22,25391.2305
2005-07-25,24530.7891
2005-07-26,24868.4707
2005-07-27,25337.8203
2005-07-28,26068.3691
2005-07-29,26042.3594
2005-08-01,26298.0703
2005-08-02,26788.5391
2005-08-03,26714.0703
2005-08-04,26469.9004
2005-08-05,26517.9199
2005-08-08,26711.1895
2005-08-09,27291.4395
2005-08-10,27116.9199
2005-08-11,26633.1191
2005-08-12,26950.7402
2005-08-15,27375.0195
2005-08-16,27080.0996
2005-08-17,27416.1191
2005-08-18,26899.7402
2005-08-19,26643.7695
2005-08-22,27260.6797
2005-08-23,26769.2793
2005-08-24,26712.3809
2005-08-25,27401.6309
2005-08-26,27094.6094
2005-08-29,27384.8301
2005-08-30,27603.7402
2005-08-31,28044.8301
2005-09-01,27962.1895
2005-09-02,28319.1094
2005-09-05,28522
2005-09-06,28854.9199
2005-09-08,28828.0605
2005-09-09,29307.9102
2005-09-12,29086.4805
2005-09-13,28873.3008
2005-09-14,29049.9902
2005-09-15,29366.2402
2005-09-16,29815.8301
2005-09-19,30076.0195
2005-09-20,30058.9902
2005-09-21,30837.2891
2005-09-22,30678.4297
2005-09-23,31294.1094
2005-09-26,31141.1992
2005-09-27,30874.9395
2005-09-28,31317.2402
2005-09-29,31208.8203
2005-09-30,31583.7891
2005-10-03,31856.1309
2005-10-04,31283.8301
2005-10-05,30163.5195
2005-10-06,29227.4004
2005-10-07,29972.9902
2005-10-10,30277.2207
2005-10-11,30614.2305
2005-10-13,29880.0391
2005-10-14,29770.2207
2005-10-17,30241.6094
2005-10-18,29067.9102
2005-10-19,29297.1094
2005-10-20,28344.0801
2005-10-21,29175.7891
2005-10-24,29834.9902
2005-10-25,29498.0293
2005-10-26,29729.9707
2005-10-27,29132.5195
2005-10-28,29318.1797
2005-10-31,30193.5098
2005-11-01,30899.7109
2005-11-03,31099.9707
2005-11-04,30887.5
2005-11-07,30952.2402
2005-11-08,30970.5996
2005-11-09,30666.0703
2005-11-10,30724.5996
2005-11-11,30510.8906
2005-11-14,30218.8809
2005-11-16,30482.1191
2005-11-17,31087
2005-11-18,31102.3691
2005-11-21,31110.0703
2005-11-22,31489.0098
2005-11-23,31942.5605
2005-11-24,31944.7305
2005-11-25,31919.6602
2005-11-28,31357.5508
2005-11-29,31651.5508
2005-11-30,31916.7598
2005-12-01,32617.1797
2005-12-02,32832.4492
2005-12-05,32701.1699
2005-12-06,33223.4219
2005-12-07,32756.7891
2005-12-08,32480.0391
2005-12-09,32921.7617
2005-12-12,32970.6016
2005-12-13,33419.6484
2005-12-14,33629.4688
2005-12-15,33193.2695
2005-12-16,33291.8203
2005-12-19,33005.2695
2005-12-20,33066.5313
2005-12-21,33517.0508
2005-12-22,33512.8594
2005-12-23,33331.2617
2005-12-26,33297.5195
2005-12-27,33370.7305
2005-12-28,33138.4805
2005-12-29,33455.9414
2006-01-02,33507.2695
2006-01-03,34540.5781
2006-01-04,35002.3711
2006-01-05,34936.1094
2006-01-06,35475.0195
2006-01-09,35337.3281
2006-01-10,35049.4219
2006-01-11,35952.2383
2006-01-12,35779.3008
2006-01-13,35897.1211
2006-01-16,36533.6797
2006-01-17,36119.3711
2006-01-18,35805.1914
2006-01-19,36858.1914
2006-01-20,36694.6484
2006-01-23,36631.75
2006-01-24,37399.6719
2006-01-26,38014.3594
2006-01-27,37822.2188
2006-01-30,38242.0391
2006-01-31,38382.8008
2006-02-01,38484.8398
2006-02-02,37304.1914
2006-02-03,37261.7305
2006-02-06,37321.1992
2006-02-07,36561.6992
2006-02-08,36499.4102
2006-02-09,36882.3086
2006-02-10,36975.2695
2006-02-13,36113.9492
2006-02-14,36626.8789
2006-02-15,37239.3008
2006-02-16,38256.3906
2006-02-17,38421.8281
2006-02-20,38539.1797
2006-02-21,38165.9688
2006-02-22,38246.3984
2006-02-23,38405.4805
2006-02-24,38610.3906
2006-03-01,39177.8711
2006-03-02,39125.8398
2006-03-03,39239.75
2006-03-06,38353.9805
2006-03-07,37422.5781
2006-03-08,37289.0781
2006-03-09,36312.2695
2006-03-10,36890.6914
2006-03-13,36792.9805
2006-03-14,37541.4883
2006-03-15,38243.9883
2006-03-16,38156.6406
2006-03-17,38049.1719
2006-03-20,38203.5313
2006-03-21,37398.0117
2006-03-22,37850.5898
2006-03-23,37473.8516
2006-03-24,37577.0508
2006-03-27,37641.0586
2006-03-28,36682.2109
2006-03-29,37491.5703
2006-03-30,37776.7617
2006-03-31,37951.9688
2006-04-03,38717.0703
2006-04-04,38802.2617
2006-04-05,39053.1992
2006-04-06,39285.0391
2006-04-07,38926.4883
2006-04-10,38474.7305
2006-04-11,37901.1914
2006-04-12,38427.4102
2006-04-13,38082.1289
2006-04-17,38462.4805
2006-04-18,39572.4688
2006-04-19,39937.7383
2006-04-20,39774.5898
2006-04-24,39751.3008
2006-04-25,39738.0703
2006-04-26,40410.0586
2006-04-27,39751.4414
2006-04-28,40363.4219
2006-05-02,41016.5781
2006-05-03,40919.7617
2006-05-04,40975.7813
2006-05-05,41417.2695
2006-05-08,41515.4883
2006-05-09,41979.2891
2006-05-10,41751.5
2006-05-11,40847.0703
2006-05-12,40211.9688
2006-05-15,39271.4492
2006-05-16,39416.4414
2006-05-17,38290.6797
2006-05-18,37807.1484
2006-05-19,37732.8594
2006-05-22,36496.9219
2006-05-23,36110
2006-05-24,35791.9609
2006-05-25,37568.6602
2006-05-26,38629.7109
2006-05-29,38145.1484
2006-05-30,36412.5117
2006-05-31,36530.0391
2006-06-01,37748.3008
2006-06-02,37942.1797
2006-06-05,36739.8594
2006-06-06,36557.8008
2006-06-07,35264
2006-06-08,35437.7813
2006-06-09,35074.6289
2006-06-12,33554.5195
2006-06-13,32847.6094
2006-06-14,32941.4609
2006-06-16,34398.9219
2006-06-19,33897.3516
2006-06-20,33632.1406
2006-06-21,34546.6406
2006-06-22,34316.7695
2006-06-23,34661.2188
2006-06-26,34631.2383
2006-06-27,34375.7305
2006-06-28,34834.6484
2006-06-29,36486.6719
2006-06-30,36630.6602
2006-07-03,37357.1992
2006-07-04,37367.3398
2006-07-05,36378.0313
2006-07-06,36533.1289
2006-07-07,36101.9805
2006-07-10,36140.6406
2006-07-11,36553.5586
2006-07-12,36229.7109
2006-07-13,35354.2813
2006-07-14,35349.6797
2006-07-17,34866.3086
2006-07-18,35130.4219
2006-07-19,36785.4492
2006-07-20,35846.8398
2006-07-21,35510.3984
2006-07-24,36224.3906
2006-07-25,36680.8281
2006-07-26,36594.3008
2006-07-27,36887.7188
2006-07-28,37381.0586
2006-07-31,37077.1211
2006-08-01,36839.3086
2006-08-02,37288.3984
2006-08-03,37451.1914
2006-08-04,37847.8789
2006-08-07,37697.5508
2006-08-08,37600.4414
2006-08-09,37255.1211
2006-08-10,37353.7617
2006-08-11,36944.4297
2006-08-14,36556.8789
2006-08-15,37295.9297
2006-08-16,37677.8086
2006-08-17,37558.8906
2006-08-18,37551.7109
2006-08-21,37160.6016
2006-08-22,36677.5117
2006-08-23,35512.1016
2006-08-24,35797.2617
2006-08-25,35957.5195
2006-08-28,36374.5117
2006-08-29,36303.6719
2006-08-30,36313.4297
2006-08-31,36232.2188
2006-09-01,37329.1484
2006-09-04,37693.3516
2006-09-05,37367.9609
2006-09-06,36709.8711
2006-09-08,36558.4805
2006-09-11,35772.4883
2006-09-12,36146.6602
2006-09-13,36549.7109
2006-09-14,36153.6016
2006-09-15,36169.9297
2006-09-18,36482.7813
2006-09-19,35885.6797
2006-09-20,35196.5898
2006-09-21,34830.0781
2006-09-22,34798.8008
2006-09-25,34972.7383
2006-09-26,35818.9688
2006-09-27,36105.6406
2006-09-28,36486.1914
2006-09-29,36449.3984
2006-10-02,37057.75
2006-10-03,36437.5508
2006-10-04,37749.2891
2006-10-05,37976.8594
2006-10-06,37940.4414
2006-10-09,38406.3711
2006-10-10,38654.6914
2006-10-11,38322.2109
2006-10-13,38850.1602
2006-10-16,39229.0586
2006-10-17,38897.5
2006-10-18,38685.9883
2006-10-19,38919.75
2006-10-20,38642.8203
2006-10-23,39226.7617
2006-10-24,39498.9805
2006-10-25,39562.6289
2006-10-26,39644.7813
2006-10-27,39328.4688
2006-10-30,38900.4883
2006-10-31,39262.7891
2006-11-01,39930.0508
2006-11-03,40435.1797
2006-11-06,41246.6094
2006-11-07,41048.3086
2006-11-08,41334.2305
2006-11-09,40815.4805
2006-11-10,40719.9219
2006-11-13,40605.7891
2006-11-14,41290.6992
2006-11-16,41161.8711
2006-11-17,41029.4297
2006-11-21,41570.3984
2006-11-22,41912.9219
2006-11-23,42069.8281
2006-11-24,41757.7188
2006-11-27,40914.6289
2006-11-28,41043.1484
2006-11-29,41970.0117
2006-11-30,41931.8398
2006-12-01,41327.0703
2006-12-04,42654.3281
2006-12-05,43157.2813
2006-12-06,43096.1602
2006-12-07,42909.2891
2006-12-08,42977.5781
2006-12-11,43297.0586
2006-12-12,43018.4492
2006-12-13,43284.5195
2006-12-14,43754.5586
2006-12-15,43595.6992
2006-12-18,43508.7305
2006-12-19,43589.7188
2006-12-20,43502.3594
2006-12-21,43385.0195
2006-12-22,43355.7305
2006-12-26,43603.0781
2006-12-27,44526.3594
2006-12-28,44473.7109
2007-01-02,45382.6094
2007-01-03,44445.2891
2007-01-04,44019.7695
2007-01-05,42245.1602
2007-01-08,42829.9297
2007-01-09,42006.7813
2007-01-10,42335.6719
2007-01-11,42670.3203
2007-01-12,43094.9688
2007-01-15,42919.1719
2007-01-16,42624.2188
2007-01-17,42735.4805
2007-01-18,42477.9219
2007-01-19,43427.6406
2007-01-22,43553.3008
2007-01-23,44177.1992
2007-01-24,44686.7305
2007-01-26,44412.3516
2007-01-29,43573.4883
2007-01-30,44044.2305
2007-01-31,44641.6016
2007-02-01,44815.0117
2007-02-02,44997.8281
2007-02-05,45286.1719
2007-02-06,45351.8008
2007-02-07,44587.9609
2007-02-08,44891.9414
2007-02-09,44284.3984
2007-02-12,43934.75
2007-02-13,45197.4492
2007-02-14,45995.6016
2007-02-15,45955.0703
2007-02-16,45849.0313
2007-02-21,46090.2383
2007-02-22,46452.2617
2007-02-23,46015.7891
2007-02-26,46207.3984
2007-02-27,43145.3281
2007-02-28,43892.3086
2007-03-01,43516.9102
2007-03-02,42369.8398
2007-03-05,41179.1602
2007-03-06,43218.3984
2007-03-07,42667.1797
2007-03-08,43465.8281
2007-03-09,44133.4219
2007-03-12,44249.2305
2007-03-13,42749.3789
2007-03-14,43288.4414
2007-03-15,43278.1914
2007-03-16,42730.0391
2007-03-19,43712.5508
2007-03-20,44350.8711
2007-03-21,45630.8594
2007-03-22,45424.1797
2007-03-23,45532.5313
2007-03-26,45644.5586
